id,label
15715,8
31087,9
143083,7
70515,0
49014,8
70543,7
88361,7
127160,9
72140,9
63735,5
132200,10
16011,2
58254,7
5112,1
22755,7
20477,10
18928,6
122089,5
39008,5
41486,3
65688,0
69114,7
119635,7
114620,1
125658,4
114875,6
80724,3
139656,7
90528,9
59654,7
119453,9
100132,7
20044,7
123134,11
57006,5
13582,8
124197,7
122121,7
81900,5
67227,4
34318,10
12792,5
48038,6
6035,8
93320,2
11627,5
42603,7
121110,11
75707,7
128653,3
40396,8
102057,10
61727,1
126628,7
51067,8
39660,7
134457,7
101577,4
141733,7
95017,7
144609,1
6678,5
116815,10
50441,4
57631,8
97085,3
15152,8
65271,10
66671,8
48548,8
104887,5
44647,4
71922,7
118825,0
121602,8
18287,7
41534,4
28936,5
21105,8
98721,3
30048,9
128437,7
78701,8
22232,5
86301,10
91525,8
68299,8
106848,5
104166,7
107976,7
37320,6
87841,9
113794,7
147460,3
127331,8
102803,1
94502,5
3662,10
82676,7
9956,7
119275,1
37359,11
143731,8
134752,0
99050,1
20104,7
72329,5
12704,4
87209,7
101483,7
127100,7
34859,8
38038,5
148195,1
29261,7
54553,1
126644,6
51141,9
25566,5
76771,2
12430,3
148663,7
133908,8
60119,6
15578,7
116923,0
98070,8
45911,0
25417,8
54686,7
46961,7
128622,3
20917,0
144944,0
93931,8
10154,8
108594,5
116162,6
6518,7
28266,8
36852,11
88108,2
82163,9
46693,5
39621,10
74407,2
35325,7
108011,0
23882,7
92294,8
45660,0
66420,0
51921,7
143367,6
24674,6
80733,7
129781,8
47364,7
44183,4
44870,4
21869,0
113313,3
81013,5
48968,10
35508,8
67000,10
100722,8
120838,5
71235,5
79085,7
15783,8
21641,5
17618,5
146068,10
138123,6
37113,8
72573,4
49508,7
44693,7
5254,7
130032,7
37014,1
93973,3
116009,5
54639,8
128625,3
25316,0
64564,7
25650,7
17777,5
39470,5
25911,8
34943,8
73245,1
30055,8
15293,1
82110,8
28982,7
18871,5
111748,0
84852,7
117552,5
89585,0
123734,4
99949,0
93410,7
8878,7
136674,7
119936,7
97701,5
116383,7
137236,8
20751,7
112750,8
5585,8
108085,7
8621,8
80721,5
110897,5
110461,5
142537,8
142737,7
125274,5
40749,5
75581,0
107113,5
48950,7
17045,7
62103,7
19125,7
86123,5
41975,0
5867,8
58686,7
23488,7
13308,7
33661,8
107785,7
89871,5
147240,8
15031,6
71751,2
101794,7
98831,5
32375,6
75500,7
129211,6
81189,7
57865,6
25133,8
92411,8
65861,5
53180,8
113416,7
128269,10
141133,11
78978,8
36963,7
38182,5
111425,7
11753,3
65131,9
129722,2
15889,5
40584,7
147296,4
88351,5
58736,0
147490,10
136504,8
105510,8
31564,4
59330,7
112149,3
120929,8
48698,8
98833,5
13453,6
62244,2
67187,7
83083,6
15442,7
124524,5
126753,7
119977,10
59265,10
76761,10
7925,0
56663,6
42474,5
21351,7
87305,7
17647,4
10654,1
104300,7
71876,7
87804,5
106661,3
138937,2
89033,5
66036,8
116652,7
64210,0
33336,7
63794,5
13242,8
96189,5
51580,6
33763,6
122608,3
54323,4
44648,4
66134,7
53641,7
111591,7
112463,6
117741,0
137051,8
7817,8
135368,7
1163,7
98883,7
18762,1
135556,7
107743,7
73612,8
133778,2
105680,7
4487,7
68797,4
89252,7
131991,8
87778,9
107444,1
42328,7
137134,5
108690,7
67242,8
31300,7
876,7
143262,8
55570,4
122657,11
143587,2
8454,7
88051,7
88023,7
126937,5
98271,6
108902,5
90300,8
127731,2
114928,0
21190,10
97486,5
140097,7
37377,0
134739,8
84871,5
98401,5
95882,8
81806,7
101540,8
129279,7
113574,2
134849,1
20587,8
27345,7
62867,0
92167,5
19562,1
17711,11
115988,10
101243,5
133174,3
38272,6
11683,8
117199,7
60780,7
106592,7
135455,10
53690,7
145576,8
22941,7
126157,11
9112,7
130033,5
81921,8
71362,8
103584,7
11512,1
61080,7
41329,8
32312,4
128575,3
111485,0
111286,8
63570,5
22940,4
134620,7
114574,7
121191,7
109889,7
8129,6
123032,10
75036,8
85351,9
77266,7
78458,6
91528,8
128930,7
139623,8
114206,5
50855,1
72906,1
114079,7
98978,7
32469,7
87627,4
27997,8
86724,2
84031,8
7106,2
123784,4
123599,7
100768,1
17239,7
49754,8
55530,7
39033,8
57062,0
68725,8
27590,8
71110,8
86793,7
30113,7
121227,8
139340,8
114618,7
52541,7
131817,5
142313,5
140693,3
23465,5
2166,8
38606,0
129446,8
2448,6
107885,5
57011,7
78489,7
129709,7
33872,8
812,5
114871,7
32655,6
86577,2
21858,0
66874,8
52764,7
98365,0
74184,7
70518,10
39995,8
79883,5
99085,10
70661,5
75286,0
125400,3
45549,1
99661,7
103855,7
39933,5
85286,11
27166,7
67360,11
87829,7
103367,7
634,7
54433,7
29618,8
67451,7
40799,5
90653,7
44593,4
31798,7
145945,0
96626,7
44908,5
27993,6
75292,7
10806,6
102868,3
111599,6
44146,10
147108,2
80046,5
44806,3
18013,7
137951,7
48667,9
130552,8
31274,8
148520,10
136993,4
127443,7
144423,5
71651,5
140744,5
38080,7
11884,7
129342,7
96384,0
135933,5
83437,7
21394,7
104690,7
68608,7
42299,1
44691,0
72227,2
75401,5
137567,8
105756,8
118894,1
50166,5
47194,11
29377,7
3738,8
1209,5
80412,7
61069,7
72024,10
141306,0
119637,5
102241,6
137311,7
70084,5
28379,0
149090,7
65092,7
13973,5
10271,8
71511,4
64066,6
37803,7
138171,1
42198,5
138888,2
16677,1
19885,6
90598,0
56268,8
84018,5
53992,7
39481,5
61408,1
140704,8
69337,8
3385,10
102389,7
18830,6
141486,0
5288,8
57869,7
63117,2
104314,5
126909,3
29648,5
13834,7
49337,7
146131,7
94757,10
65260,6
15632,7
96824,5
110412,7
2985,7
79468,0
39313,8
124623,7
140440,7
29258,6
112574,7
143693,7
5812,7
45321,6
147977,1
127048,7
42601,7
106319,0
18109,8
4209,7
44570,5
99890,2
29830,6
140183,0
81687,0
55466,8
131383,8
19896,8
52644,7
112728,5
51767,7
134790,7
94350,8
14674,5
116051,2
46611,7
70059,7
118510,5
29983,0
36515,7
119029,5
61613,5
143144,5
78907,8
6002,0
142562,7
80987,8
105733,8
75067,5
78678,9
41635,8
61377,7
128235,7
79506,7
13821,7
10936,8
119393,7
109488,5
85159,8
95880,7
9256,7
86072,4
54053,2
128544,7
2256,8
3928,5
141381,5
44760,3
56011,7
46677,4
20450,4
35637,7
106296,5
142878,1
78330,8
80004,4
35621,8
91943,7
7866,7
95792,7
10120,11
108265,5
33394,7
133695,8
144120,2
137483,7
56989,4
112807,7
11589,7
27777,9
22206,7
60682,7
125587,8
95135,5
12554,6
146500,5
97099,8
68623,7
131786,0
45051,4
149184,5
96804,0
101594,7
12687,8
39860,5
71609,8
74054,5
43774,7
73911,10
97491,6
14450,5
118531,7
125659,5
122705,8
109120,11
29502,10
15607,7
87740,7
125929,5
92821,10
126932,3
14328,6
77629,8
5377,7
23265,7
48532,6
36533,7
62068,6
139272,8
80805,8
36109,6
146308,6
59307,7
61081,7
77885,2
109414,3
98338,4
134669,5
41074,5
86507,5
66489,8
148637,3
113291,7
79738,7
123009,2
72763,5
82700,8
110817,1
96493,7
78354,5
126089,4
75595,6
49254,7
136982,5
135183,5
83860,7
81604,7
29834,7
80339,7
77509,7
138230,4
63436,7
125784,7
79744,5
137798,7
588,7
106071,7
69982,4
88592,7
1692,7
136218,1
58022,5
35239,7
100145,8
34412,8
80346,8
9826,8
112145,5
690,0
116898,7
89239,5
136147,11
73913,7
51652,5
118394,0
12243,1
80052,7
101403,7
149563,7
6196,7
39243,10
130364,5
80669,1
109004,2
19537,1
101654,8
131103,7
7022,10
122316,6
60641,3
108832,0
63071,4
39699,10
106269,5
98729,7
61304,6
51822,7
118373,0
49897,7
63928,7
148798,7
33985,8
23680,1
18931,7
83272,5
43256,8
109025,0
76517,3
118230,6
19438,7
66863,8
30512,8
93796,7
130323,7
16560,0
29566,5
44272,0
14284,9
45824,5
87166,10
86264,0
95693,6
40304,7
19496,5
42826,10
104741,10
33156,6
73462,8
70829,2
72297,5
86834,3
124743,5
96884,7
76082,6
124177,0
8058,7
3346,0
24557,5
126793,0
52833,1
125480,8
43796,8
80749,5
39725,5
115742,2
70537,2
86283,6
32197,7
147397,7
84904,8
49218,3
101617,0
107677,7
84191,5
137112,10
97223,7
83699,7
78300,10
146927,10
35495,6
139516,5
97978,5
81357,3
16342,5
107379,8
112408,4
92107,5
10857,8
127544,0
102384,9
61502,7
37254,4
83038,8
36992,7
125996,5
113861,5
53957,7
91531,3
45219,7
57330,7
107463,7
148368,5
139994,10
69708,1
60232,7
126084,7
4244,5
4179,10
44267,4
4365,7
113807,8
21572,7
59959,4
100286,8
109035,3
110363,7
80372,10
97928,5
36056,6
89932,0
5935,5
7057,0
99772,8
136424,7
117535,8
65631,8
13315,8
106185,5
47599,2
84882,7
110245,4
136326,1
73368,7
122278,7
80882,7
74558,5
59590,5
50916,7
33464,7
9862,5
112513,0
104026,7
92901,7
122580,6
29059,0
129626,4
31068,7
22721,5
127091,1
100069,7
18821,7
102522,7
116635,11
148802,5
128933,0
76076,7
109711,7
2441,7
26320,7
101183,7
79439,7
137069,7
26898,6
22165,8
105237,3
70701,10
61275,1
110355,7
81994,9
55497,8
83452,7
19548,10
31837,5
120086,5
142628,1
40643,1
36318,7
76229,7
26210,7
111922,7
28310,9
67826,2
32121,8
128683,7
55747,7
44504,3
16946,7
126063,7
103084,5
12254,2
28669,6
36807,7
128929,2
118337,3
118181,2
122668,10
48128,8
129067,5
80064,2
35049,6
125273,4
74479,7
84524,8
106105,7
91361,7
54172,7
98220,10
91579,0
1401,6
96944,10
127031,4
91573,3
145788,6
93673,5
63123,7
101517,3
51498,0
132676,7
132731,9
114213,3
93017,6
74112,8
95267,8
5130,6
84738,1
33887,3
124595,8
12037,7
144099,5
2042,7
111119,5
56764,8
47709,8
75348,10
138608,4
142274,0
115181,6
121484,7
30746,7
74998,5
139878,8
87727,7
24518,7
21227,6
126771,10
141238,5
81093,5
114293,10
12071,5
2703,10
88438,6
8690,7
107369,8
110300,10
29497,7
2743,1
99323,5
107805,7
112620,0
108221,7
104432,5
6968,5
97955,3
144761,7
5049,11
26108,7
39396,11
24270,10
5782,7
30635,8
44802,1
45215,5
25049,7
53983,3
39548,11
149377,11
105435,7
54270,7
5268,8
95857,2
126729,10
93465,5
68542,0
24721,1
38815,4
94915,7
7427,7
135509,7
117346,7
133399,3
134392,3
88365,4
45462,7
125078,7
82093,4
10162,7
70086,11
88185,8
87709,3
4720,8
11732,8
48930,5
116781,4
75774,8
110349,7
3949,7
95117,0
13706,7
63809,5
13307,7
68627,8
146663,7
7729,7
140528,2
128627,10
76086,8
108057,7
106123,4
128129,8
6464,0
20459,8
56218,10
4183,7
3898,9
54758,5
38535,7
112205,0
25552,2
5889,7
56145,8
114592,7
86536,7
109754,11
47881,5
113733,0
119337,7
18786,7
31265,5
6528,7
135712,10
138673,8
49968,5
81730,7
58332,0
39781,8
74712,7
146668,8
26470,4
77715,9
126717,7
94053,7
132910,3
93433,7
108820,7
65432,5
47895,2
40904,3
52542,11
97033,11
52166,8
53535,7
123747,8
142971,7
111461,5
37856,8
15138,1
127344,7
41619,5
137585,7
138681,8
90468,8
59333,3
128415,0
47821,0
67734,9
25156,1
2901,8
73096,2
19167,4
1295,7
51671,3
39408,7
47169,8
86794,8
43972,7
48942,7
44687,2
95867,5
105869,5
53021,7
17150,1
17731,4
111066,7
26212,9
4214,7
78914,7
115230,0
139740,9
27744,6
115285,4
118164,6
49891,5
13690,10
58639,7
18653,6
58057,7
112645,5
132293,3
54372,6
63688,6
71005,5
102523,7
15353,5
145831,5
139995,11
17671,9
104954,7
104487,8
67252,6
106343,10
137102,7
84525,7
2540,6
16155,3
101002,8
79177,7
99870,7
92131,5
115605,5
93663,8
7608,7
44513,7
60697,7
3711,7
95441,5
113497,10
50156,7
56823,5
57056,7
92962,8
115,7
85220,7
110589,7
11779,3
98071,7
93335,5
36555,5
106939,8
103898,7
48646,4
71463,7
88239,3
124552,7
146319,1
78657,7
69826,11
80648,8
109778,8
106391,3
80482,8
82574,10
70865,9
140642,5
16322,2
100318,7
134013,7
23261,11
32173,3
91970,0
48939,0
11368,4
76045,1
106823,5
83913,7
101301,8
6310,5
26878,6
126480,7
65222,7
148127,7
28725,6
33644,0
52882,5
31356,7
100416,3
26182,7
135043,7
78072,7
85963,7
98236,0
60014,5
43840,4
99223,8
24897,5
148079,6
107882,8
146099,8
7069,0
121275,7
48557,9
125160,5
103458,3
95809,6
74055,3
65124,8
88087,8
50300,7
87399,7
71065,7
58772,3
42155,3
104650,5
19857,7
106084,5
148777,11
38147,4
28778,10
21823,7
4165,7
3654,8
94585,7
94110,8
103197,6
98087,3
52255,5
22087,7
92321,5
68261,7
105697,5
23143,9
37553,7
94896,7
110233,2
141016,3
71648,4
58102,7
10763,8
16745,8
71595,6
122804,8
60993,7
86520,8
147068,3
76235,7
35215,1
131008,10
81216,11
102034,6
112096,11
107443,1
119382,4
20229,4
94722,0
97958,0
9150,7
132247,0
30551,7
31546,7
4640,8
1225,5
24037,10
96,6
11833,8
89114,7
141898,5
5276,8
136141,7
140071,7
28389,5
109255,3
131619,6
5871,8
128293,5
19844,10
31161,0
10850,10
127266,5
85205,6
91803,7
128720,7
104497,2
55280,7
87927,7
130005,0
53140,5
44362,0
78022,8
88001,8
76144,7
74667,8
81595,0
53395,0
106113,7
104368,7
26723,2
32848,8
36958,0
120322,8
72720,7
107525,7
42414,7
82648,7
9469,7
89926,5
98297,7
109345,8
94995,8
86258,7
122905,8
34686,5
87986,6
36756,10
112274,8
84877,8
112936,3
19160,9
92737,5
111135,9
46350,8
27529,4
99822,7
45296,8
111434,8
3501,7
44404,8
133759,6
145487,7
40510,4
118864,5
53222,7
61879,3
16316,1
65717,3
71576,8
10609,7
117154,0
42037,8
9719,7
47769,8
67814,5
65408,5
98960,9
122378,5
100755,2
88579,1
15722,3
128552,3
120350,0
147369,7
59535,7
108514,7
77851,5
76860,4
62434,8
13239,8
144788,8
16202,5
59364,7
49237,8
67638,5
6837,5
29485,7
14448,5
32627,7
82065,5
27140,7
116501,7
140184,9
108476,4
104883,2
127971,5
74165,7
32633,7
108717,0
72572,3
453,7
55631,8
80033,5
43465,1
119096,6
109649,10
92000,6
148031,7
126546,1
51204,6
93294,0
137092,2
133536,1
8720,0
34213,7
27247,7
125667,7
84732,8
144832,1
83943,11
4888,7
20242,7
25511,8
22043,7
72824,9
140117,7
19889,6
69386,6
116697,7
17879,7
53652,7
143197,8
22209,1
46746,10
104734,5
58178,6
35679,5
96026,4
27681,9
88969,2
131036,7
126597,3
99660,8
100601,3
83884,1
135695,5
10190,7
145327,7
113663,6
7108,7
59773,7
115542,7
129039,6
20843,6
28301,5
56300,7
51810,8
124864,5
121256,6
90385,8
117973,7
29904,4
63216,7
58961,3
21793,5
92738,6
21238,1
76695,8
14641,8
44910,2
149316,7
105144,1
8176,11
6567,7
50890,5
91833,6
73788,7
43259,7
115914,7
99470,8
129705,7
54888,7
106299,7
108673,11
86181,9
60763,8
144291,7
140284,7
1155,5
112,8
83408,5
2532,3
31468,0
88546,8
53615,8
31246,5
51332,7
45936,0
128676,5
126088,7
56689,5
107090,3
112019,7
72004,8
8876,0
89099,7
60157,7
86460,7
7922,7
110061,6
106805,1
83058,8
87122,0
97612,4
92172,5
47431,8
42006,7
40142,11
62692,8
22471,4
116657,8
100386,8
138567,11
48681,8
106242,3
81519,5
6083,7
84008,3
89972,10
88389,8
9459,7
76265,8
46625,0
22598,0
147358,5
73243,9
73300,7
115167,8
69985,3
1785,3
28278,3
140095,0
29774,2
131201,8
69423,9
146396,7
95013,5
106021,8
67803,9
74965,7
1965,7
99647,7
45961,10
5311,7
67422,5
89409,5
111183,7
130858,10
123716,7
77228,7
129833,7
78579,11
23699,2
97580,10
103702,5
9935,7
117484,3
143801,8
51310,2
116060,8
99244,0
15598,2
22865,7
75928,5
104805,11
56014,0
2195,7
77290,8
51209,5
93547,8
104555,8
121965,5
124148,7
101857,8
127677,6
18793,1
33799,7
56927,0
106162,0
101792,7
16981,10
113949,7
1101,2
120084,7
100847,7
24681,7
38533,5
24491,5
27263,8
67191,5
58794,8
75185,8
38152,6
139956,0
119468,5
21428,3
37710,8
101985,2
130899,0
10734,5
144126,0
24929,8
10577,8
132607,7
20648,8
122356,6
124857,9
69916,7
132398,1
49916,1
26589,8
143843,5
3892,8
137290,11
17931,1
134209,6
43206,10
145663,8
101277,7
54194,5
2761,4
120325,4
70505,0
39755,7
88842,7
139467,10
16713,0
40202,7
114306,7
122820,6
8364,6
14039,5
73004,7
18588,7
17265,7
53732,3
69551,7
31541,5
76910,7
79462,5
34052,5
123841,5
22821,4
71636,7
99467,11
107452,7
41351,7
16607,3
61153,7
55286,7
9724,6
67565,4
74840,1
95663,2
74481,7
23028,8
112272,8
104772,8
147294,7
41660,8
42697,7
118876,8
17506,8
126420,1
6988,5
80141,7
67039,8
109279,7
33758,8
105256,5
66878,8
22963,7
113625,8
61259,2
34548,8
17399,4
25710,7
129025,10
17609,10
144603,3
22878,6
114129,8
120536,10
29945,7
66509,0
134173,6
24215,3
65199,1
39156,7
92152,7
47779,10
95509,7
64981,9
145567,6
146788,5
52008,7
125922,0
80881,0
104016,7
133397,5
28885,7
76217,7
68052,7
124762,7
72484,7
133845,5
52807,8
38304,10
6222,7
111619,1
44787,5
107193,7
42931,5
126481,7
116570,5
92129,7
60816,7
124746,5
90017,7
42792,0
47565,8
67014,7
64020,5
39939,0
139471,8
130121,4
20765,0
108632,7
119928,7
140324,4
142959,5
144676,5
4910,7
87603,1
110795,8
26534,6
6181,11
41810,7
55133,8
92035,8
55934,5
57526,0
18998,5
19256,8
14779,7
98287,5
46006,8
55331,8
49362,0
12457,7
107780,5
39171,8
92986,6
101445,7
21341,10
16471,1
116806,11
5642,1
57242,7
62521,5
23380,7
12990,5
57662,10
40817,7
15199,11
131675,8
55777,7
111404,10
9449,7
47419,5
82407,8
60830,7
24046,6
16431,3
111595,1
96336,10
133348,7
19875,2
124316,7
47658,7
15334,5
122080,5
16843,7
82274,0
4576,7
118092,5
80626,5
54606,7
100580,0
12861,7
24719,5
120140,7
56685,7
55131,6
4468,5
2520,7
3012,11
54395,7
37959,7
45173,0
114812,3
53480,2
17503,0
60909,5
114921,7
9400,4
123731,8
31639,11
84698,7
62084,7
56814,4
105269,0
121632,5
109763,7
138749,3
9170,5
26092,3
73394,8
129251,7
9749,5
70355,7
102929,7
1896,1
28206,7
28842,5
29213,7
76867,7
75219,8
35842,3
32223,7
129174,3
17553,6
2555,8
145198,7
88597,5
130224,7
84223,7
74263,8
47324,7
108912,5
76578,7
65879,3
147578,7
116458,8
136054,4
39199,8
74761,1
106878,7
67800,7
85245,3
101222,3
147606,0
83085,10
86797,5
124026,6
24472,7
58064,0
102718,8
43740,11
142993,8
43292,0
92061,7
123412,7
77743,5
62750,5
9833,7
7977,7
9421,7
37299,7
3048,7
25126,4
17869,7
125782,0
143328,8
7557,8
137298,7
39105,11
91938,10
129511,7
76800,8
58891,7
43834,2
54928,7
109539,8
53790,10
133481,4
62430,7
141548,5
89031,3
8895,8
73973,7
69689,10
43290,2
89814,8
140969,7
130631,8
106797,5
28724,7
80710,1
100177,1
127046,8
92602,7
148487,1
109928,0
38527,7
15994,7
20278,7
39021,5
94440,7
135714,7
32534,6
25537,3
50834,1
46540,6
96237,0
49537,7
96420,3
112948,6
118101,6
126607,7
122435,5
135579,8
50984,9
110942,7
99590,7
15989,8
80939,4
68740,4
120909,5
85564,7
12968,7
92313,8
50581,8
83972,5
27006,7
73121,8
72854,5
115275,8
80741,7
134438,7
66734,7
116032,6
49135,7
149170,8
52021,10
84594,0
35567,7
93538,8
60959,3
88986,7
68437,5
27395,10
87036,5
82727,5
137676,7
129790,8
23521,8
124943,5
114804,8
40845,5
19487,7
39049,0
74340,7
53184,7
118283,8
62398,8
76924,1
29980,8
137363,5
19953,6
119137,5
99642,7
97736,7
34154,8
50924,6
138477,2
110424,7
123524,7
4333,7
135245,8
143112,0
45422,7
36558,4
66501,10
56353,1
131764,7
6790,5
99883,5
91121,7
86118,6
81914,6
116790,5
68505,1
75409,7
106506,0
72562,8
12618,3
42242,7
57254,7
54428,7
51632,6
50314,4
9765,7
6014,6
60151,8
23629,5
41502,5
18942,7
149278,8
114646,5
79312,8
9147,1
86296,0
88496,5
36797,7
55346,8
59613,8
974,4
94772,8
97371,7
111201,5
47845,8
111141,1
116840,7
95153,7
27597,6
79492,7
25608,7
94750,7
107259,9
135525,9
104125,10
6951,7
45407,7
109054,4
103316,7
40143,5
76177,8
112142,6
114544,0
115110,6
38320,8
134264,8
64770,7
22807,9
102688,0
14287,4
4874,2
79630,3
143335,7
67230,2
67139,8
67574,3
45762,0
24722,7
74610,8
91506,3
87871,7
77677,7
44412,5
16135,8
21188,3
138395,5
71084,1
60034,5
11105,7
30362,3
62811,1
121960,7
22440,3
119441,9
128535,8
23015,5
69067,6
118126,0
17798,5
10311,1
28197,5
124372,7
129057,6
54808,8
92884,7
57000,5
6292,10
127350,7
7120,7
115879,7
21888,8
132276,7
56053,6
100912,3
111924,0
8707,6
81685,7
97711,8
101533,7
119204,6
96250,6
55883,5
145356,7
124849,7
91963,7
2379,7
49464,6
47317,7
132193,9
80538,1
103085,2
143860,11
110164,5
70552,7
84945,11
111876,0
100274,3
84561,3
7979,1
93401,8
114381,0
92787,7
134443,5
74947,6
107227,7
143745,7
8063,8
8449,5
110810,7
127001,4
104773,7
112834,8
82130,1
1559,6
91280,7
118329,3
140115,8
41879,3
26195,11
58450,7
83796,5
21790,5
15429,5
46141,0
4934,8
108445,5
145355,10
17896,4
118944,6
96608,3
11055,5
68260,8
48537,1
33927,7
97103,8
118134,8
43129,3
120048,5
9621,0
3523,5
39155,8
21421,0
123748,6
6909,8
1478,5
48580,5
104658,8
123864,5
139578,7
130474,0
28438,8
53769,5
34368,2
81219,1
36472,2
130226,6
108003,6
20688,0
139835,7
102664,0
92709,5
106852,7
56830,7
94333,7
134554,5
125426,8
97036,6
19898,8
135472,7
134780,8
110415,7
58025,0
137917,6
129462,6
5291,10
2944,5
65303,7
9193,8
75573,8
97880,11
139833,6
19266,4
80593,8
65243,7
33540,8
143391,7
1773,8
27982,7
96855,1
104202,7
37685,6
56680,10
25447,8
60104,7
130649,11
126806,7
131206,8
8942,10
136580,6
57240,5
26364,7
137946,7
38613,6
53538,7
66353,10
130333,7
33675,7
106112,0
101934,7
107442,5
119749,6
82471,7
4856,5
40450,7
89069,2
10428,5
146460,6
142618,11
40007,5
86382,7
118000,7
147256,0
88667,6
80445,1
75674,7
94783,6
135679,7
51139,4
144116,3
143285,7
68399,5
94302,8
91719,7
1405,10
147955,5
120825,7
145675,8
140412,2
147483,7
91646,7
138521,8
14072,5
30525,5
112150,7
22230,7
89162,8
142640,10
14977,6
20023,7
113597,6
16683,7
115174,7
113924,2
51043,4
17321,7
141039,7
67740,7
113288,6
123695,8
20539,8
24589,8
51620,6
117385,5
129102,7
108197,1
128291,7
110883,1
104644,9
131552,4
142525,8
83029,3
81098,5
35043,7
18700,8
51726,8
28350,11
126169,7
91747,7
19445,3
27563,2
77924,1
55192,7
72677,5
77591,4
92289,7
132162,10
72453,7
142696,7
5933,7
43804,5
8744,4
145695,7
102107,0
139806,4
25674,7
33770,8
137195,8
106308,7
143931,2
87711,9
94343,7
47174,6
62491,11
27181,0
97274,7
124069,8
123387,7
11953,0
30301,7
35274,5
81813,10
92699,3
83313,5
24944,10
76644,8
87888,8
30208,7
127972,5
140694,3
148134,5
95730,5
138898,7
62574,2
91133,9
139930,7
25390,7
94994,8
83831,2
32683,10
33035,8
14932,4
141186,8
18391,5
126953,11
140896,7
100183,2
11388,8
128050,7
119032,0
141329,7
14655,5
48786,5
121459,0
1534,2
57175,7
57871,5
69723,5
59188,5
93783,5
87731,0
77938,0
36186,6
125146,7
98207,7
112054,10
100125,5
47727,7
91202,4
74616,7
85537,7
142379,7
83415,7
45921,5
34647,5
125664,10
48160,10
38258,5
36888,5
74867,7
75591,7
106372,10
147831,7
92739,3
83301,10
114833,6
77499,0
123051,7
95827,6
114205,5
129917,5
105226,8
141864,0
136459,5
100408,7
30680,5
94392,8
108596,7
148179,8
46400,10
72791,3
46162,7
1549,5
80501,5
85718,5
125349,6
103401,0
142528,7
132155,7
145620,5
75155,7
19105,7
103105,5
95984,7
142742,7
120236,8
145548,7
107540,3
15891,8
147475,7
24419,5
12877,8
51588,2
120262,6
66574,5
20762,5
142117,1
100030,7
72869,6
282,6
110852,5
12082,5
10790,3
124243,8
112813,5
14215,8
67232,8
47356,5
98350,6
11493,10
67544,5
25527,7
132913,8
80677,0
91925,8
996,5
58250,8
104733,5
10023,7
120320,7
83464,7
26175,5
63523,7
85358,4
104840,1
39109,6
14098,9
91754,0
52237,5
60971,5
139598,7
83047,8
94282,0
13737,5
16356,1
27349,8
129304,8
63248,9
136228,8
35684,7
87455,0
33912,5
80041,7
28474,5
69844,7
36087,7
60201,7
143953,6
70843,5
42939,7
79467,2
122187,0
91081,8
92976,7
66411,5
93496,8
49030,6
26707,5
74301,7
119344,8
135200,3
14736,0
133713,5
147259,1
127256,8
114247,7
48725,8
36873,5
102594,5
122224,1
137851,4
51554,5
63769,6
6175,7
52995,7
127571,1
136692,10
18960,7
140477,0
71168,3
137697,5
141745,7
140606,8
133082,8
108486,11
16415,6
147960,8
95878,8
85491,7
85752,6
70162,10
100299,5
18991,7
126737,5
4986,7
147947,8
127326,8
145393,7
87024,0
55881,1
125198,0
30042,7
51493,7
54062,5
20568,4
89781,6
50695,5
62689,0
35419,7
41117,8
126901,10
98617,7
77946,4
103446,4
100411,3
70495,5
135950,8
114464,7
18539,7
29298,5
125230,2
71173,6
63152,1
2817,5
135829,7
100765,8
119957,6
892,5
102886,1
124970,2
79321,3
51145,4
99534,7
9667,5
49494,4
103001,7
82804,6
47527,8
3238,7
83768,4
149202,5
64472,7
146466,5
136701,7
107650,7
83489,7
132611,4
43046,8
39174,1
9331,3
148722,10
46514,8
137403,4
79692,5
129409,10
22002,7
6600,7
142204,0
39128,7
102135,7
134941,8
104846,4
131158,3
110409,7
20561,0
63650,4
59524,0
137729,8
26627,3
75829,7
19601,7
74722,8
57810,5
84835,1
59963,7
120753,10
21149,5
1353,3
67917,7
141495,1
23475,7
24923,7
49159,7
129881,7
33229,4
97135,4
35634,7
79077,8
104583,7
111838,7
132565,7
72597,0
39284,8
267,7
13141,8
110708,6
15550,11
58098,7
136042,5
110855,5
48876,8
137826,5
19586,8
62017,1
50999,10
77077,5
1979,7
44798,3
59383,5
40672,7
84091,8
137153,7
41994,7
106496,7
7896,9
140106,7
108984,7
86044,7
148893,0
47458,1
127630,9
64723,7
129983,7
28479,3
25654,1
86226,8
71509,8
15905,7
119613,5
108209,7
120205,1
14902,0
4502,8
66739,7
134928,7
7478,7
10682,7
57937,6
95376,7
36019,4
139716,7
49098,7
107114,1
29681,5
32682,8
26804,7
41102,0
56376,8
42146,8
7701,0
132951,8
34518,6
72415,7
57603,7
52664,6
38811,7
64542,4
1714,8
109885,1
88570,7
81032,7
111289,5
79326,7
59868,6
110908,7
52963,11
34587,5
1576,4
115688,8
117022,7
75905,8
120736,5
45882,7
25242,7
38065,7
86983,8
81845,8
36552,6
137640,2
11469,5
82491,7
132488,5
87742,1
21350,7
133742,10
50120,0
58041,4
29593,5
22954,8
109898,9
138674,7
96366,4
73820,6
110741,8
121785,8
23292,8
138207,5
98415,7
22447,8
128258,8
113753,0
43853,7
11178,7
29918,4
37462,11
138938,7
108968,7
91308,7
139105,3
36374,2
93114,5
251,8
12676,7
24018,7
70275,8
28522,5
53131,5
4915,8
